鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金沙鎮,土地,沙港劃段688-2地號,250.02,農,,,1020220,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3334000,13335,,0.0,0,,RPQNMLPLLHIFFAW66CA,0.0,0.0,0.0,,
金寧鄉,土地,寧安二劃段369-1地號,240.0,其他,,,1020204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,2750,,0.0,0,包含公共設施保留地之交易。,RPPNMLPJLHIFFAW98CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-5地號,108.75,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPPNMLNLLHIFFAW98CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-7地號,108.75,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPQNMLNLLHIFFAW09CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-8地號,108.75,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPRNMLNLLHIFFAW56CA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮後豐港３６之７號,100.0,其他,,,1020218,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1011226,170.82,4,2,4,有,無,7800000,45662,,0.0,0,,RPUNMLSJLHIFFAW17CA,0.0,0.0,0.0,,
金寧鄉,土地,后垵段764地號,1513.26,農,,,1020218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,1520,,0.0,0,,RPPNMLOJLHIFFAW88CA,0.0,0.0,0.0,,
金湖鎮,土地,湖前段444-1地號,155.75,其他,,,1020222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,8347,,0.0,0,包含公共設施保留地之交易。,RPQNMLOJLHIFFAW98CA,0.0,0.0,0.0,,
金沙鎮,土地,浦邊段1191地號,36.0,住,,,1020201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180,5,,0.0,0,向政府機關承購之案件。,RPTNMLRJLHIFFAW96CA,0.0,0.0,0.0,,
金城鎮,土地,古坵段1223地號,352.0,農,,,1020220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,598600,1701,,0.0,0,,RPSNMLNLLHIFFAW66CA,0.0,0.0,0.0,,
