編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLLJILFFAF57CA,1,26.85,本共有項目部分有：排煙室，緊急升降機，行動不便電梯，特別安全梯，門廳，門廊，防災中心，管委會空間，男廁，女廁，游泳池，社區活動中心，水箱，發電機室進排風口，辦公室，梯廳，消防水箱，安全梯，機械室，陽台，雨遮，梯間等２２項,鋼筋混凝土造,105年2月5日,二十四層,
RPSNMLLLJILFFAF57CA,1,40.64,本共有項目部分有：防空避難室兼停車空間，停車空間，車道，機車停車空間，自行車停車空間，機車道，發電機室，水池機房，消防機房，垃圾儲藏室，垃圾暫存區，梯廳，安全梯，行動不便電梯，台電配電室，電信機房，機房，蓄水池，電梯，消防機房，污水機房等２１項,鋼筋混凝土造,105年2月5日,二十四層,
RPVRMLLLJILFFAF28CA,36,113.42,住家用,鋼筋混凝土造,69年4月26日,四層,三層 陽臺
RPQQMLLLJILFFAF67CA,16,19.40,防空避難室兼停車空間,鋼骨鋼筋混凝土造,89年8月18日,三十一層,
RPOQMLOLJILFFBF87CA,21,31.30,防空避難室兼停車場,鋼筋混凝土造,85年3月11日,二十一層,地下三層
RPWPMLMLJILFFBF48DA,,46.44,集合住宅,鋼筋混凝土造,105年6月27日,七層,三層 陽臺 雨遮
RPWPMLMLJILFFBF48DA,,44.70,本共有部分之項目有公共服務空間、管委會使用空間、門廊、停獎專用梯、陽台、雨遮、停車空間及供公眾使用停車空間、昇降機、梯廳、機房、垃圾暫存室、垃圾貯存間、垃圾車暫停車位、蓄水池、地下室排風管道間、地下室排風口、供行動不便者使用停車位、機車坡道、汽車坡道、地下室進風管道間、機房〈供電信使用〉、發電機室、發電機室進風口、發電機室排風口、地下室進風口、台電配電場所、供行動不便者使用機車位、機車停車空間、污水機房、停車空間、消防泵浦室等３１項。,鋼筋混凝土造,105年6月27日,八層,
RPWPMLMLJILFFBF48DA,,10.91,本共有部分之項目有安全梯、昇降機、梯廳、水錶室、消防水箱、水箱室、水箱、機械室等８項。,鋼筋混凝土造,105年6月27日,七層,
RPOPMLMLJILFFBF67DA,,59.71,集合住宅,鋼筋混凝土造,105年6月27日,七層,三層 陽臺 雨遮
RPOPMLMLJILFFBF67DA,,47.66,本共有部分之項目有公共服務空間、管委會使用空間、門廊、停獎專用梯、陽台、雨遮、停車空間及供公眾使用停車空間、昇降機、梯廳、機房、垃圾暫存室、垃圾貯存間、垃圾車暫停車位、蓄水池、地下室排風管道間、地下室排風口、供行動不便者使用停車位、機車坡道、汽車坡道、地下室進風管道間、機房〈供電信使用〉、發電機室、發電機室進風口、發電機室排風口、地下室進風口、台電配電場所、供行動不便者使用機車位、機車停車空間、污水機房、停車空間、消防泵浦室等３１項。,鋼筋混凝土造,105年6月27日,八層,
