鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新店區,房地(土地+建物)+車位,新北市新店區寶橋路235巷9號2樓,0.0,工,,,1020515,土地0建物1車位2,二層,8,廠辦,工業用,鋼筋混凝土造,0780112,547.51,0,0,0,無,有,無,90000,164,坡道平面,0.0,0,,RPRQMLMLNHIFFCF28CC
新店區,建物,新北市新店區民權路47號,0.0,商,,,1020430,土地0建物2車位0,見其他登記事項,6,其他,住商用,鋼筋混凝土造,0771128,227.97,0,0,0,無,有,無,210000,921,,0.0,0,,RPVNMLNLNHIFFCF48CC
蘆洲區,建物,新北市蘆洲區長興路４１５號,0.0,住,,,1020510,土地0建物1車位0,一層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001117,188.17000000000002,2,2,2,有,有,無,50000,266,,0.0,0,,RPSPMLNLNHIFFGF78CC
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段418號8F,17.18,住,,,1020501,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,64.62,2,2,1,有,有,有,10000,155,坡道平面,34.31,0,,RPVNMLNLNHIFFEF68CC
三峽區,房地(土地+建物),新北市三峽區學成路260號10樓之5,5.0,住,,,1020520,土地1建物1車位0,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951117,41.0,1,0,1,有,有,有,8000,195,,0.0,0,,RPPQMLNLNHIFFIF78CC
三峽區,房地(土地+建物)+車位,新北市三峽區大學路47之1號10樓,19.17,住,,,1020601,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941017,109.28,3,2,2,有,有,無,18000,165,坡道平面,32.69,0,,RPSQMLNLNHIFFIF09CC
中和區,建物,新北市中和區中安街１７８巷１３弄１號２樓,0.0,住,,,1020513,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821222,105.89,3,2,2,有,無,有,22000,208,升降機械,0.0,0,車位無法分算,RPUPMLNLNHIFFHF09CC
中和區,建物,新北市中和區中山路二段450號7樓,0.0,工,,,1020506,土地0建物1車位0,七層,9,廠辦,工業用,鋼筋混凝土造,0850306,268.56,0,0,0,無,有,無,48000,179,坡道平面,0.0,0,車位B2-5號,RPVPMLNLNHIFFHF56CC
永和區,房地(土地+建物),新北市永和區永和路二段218號,94.0,商,,,1020425,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0661128,84.04,0,0,0,無,無,無,130000,1547,,0.0,0,,RPWPMLNLNHIFFHF66CC
板橋區,建物,新北市板橋區文化路二段１３３號,0.0,住,,,1020503,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,,75.0,0,1,1,有,無,無,53010,707,,0.0,0,本物件為1.5衛，因系統只能輸入1位，故先輸入1衛。,RPQUNLNLNHIFFAF58CC
土城區,房地(土地+建物),新北市土城區學府路一段88號8樓,11.83,住,,,1020501,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821122,85.92,3,2,2,有,無,無,12000,140,,0.0,0,,RPXVOLNLNHIFFAF86CC
林口區,房地(土地+建物)+車位,新北市林口區中山路575號,21.5,商,,,1020404,土地1建物1車位1,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0950705,156.71,0,1,1,有,有,無,30000,191,坡道平面,0.0,0,,RPORMLNLNHIFFBF08CC
泰山區,建物,新北市泰山區明志路三段２７５號,0.0,住,,,1020511,土地0建物1車位0,一層,4,店面(店鋪),住家用,加強磚造,0641215,68.32,2,1,1,有,無,無,19000,278,,0.0,0,,RPWRMLNLNHIFFBF88CC
新莊區,房地(土地+建物)+車位,新北市新莊區福德三街18號12樓,39.15,住,,,1020523,土地1建物1車位2,十二層,17,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010425,206.92999999999998,4,2,2,有,無,有,34000,164,坡道平面,65.12,0,,RPOUMLNLNHIFFBF38CC
汐止區,建物,新北市汐止區康寧街751巷19號12樓之3,0.0,住,,,1020510,土地0建物1車位2,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,159.1,4,2,2,有,有,有,32000,201,坡道平面,0.0,0,,RPOOMLNLNHIFFDF08DC
新店區,房地(土地+建物),新北市新店區北新路3段101號1樓,23.82,商,,,1020501,土地1建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0691023,79.98,0,0,1,無,無,無,90000,1125,,0.0,0,,RPSNMLNLNHIFFCF28DC
新店區,房地(土地+建物),新北市新店區北新路3段101號2樓,23.82,住,,,1020501,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691023,78.18,0,0,1,無,無,無,10000,128,,0.0,0,,RPWOMLNLNHIFFCF78DC
新店區,房地(土地+建物),新北市新店區花園二路2段14-3號,99.37,住,,,1020424,土地6建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641009,151.02,3,2,2,有,有,無,25000,166,,0.0,0,,RPVOMLOLNHIFFCF88EC
新店區,房地(土地+建物),新北市新店區花園新城橘園一路2號之3,67.23,其他,,,1020518,土地1建物1車位0,一層,1,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600620,86.72,3,2,1,有,有,無,19500,225,,0.0,0,,RPWOMLOLNHIFFCF98EC
汐止區,建物,新北市汐止區保一街39號,43.83,住,,,1020501,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680810,72.9,1,1,1,有,無,無,15000,206,,0.0,0,,RPRNMLOLNHIFFDF48EC
林口區,房地(土地+建物)+車位,新北市林口區文化二路一段20巷59號4樓之2,21.7,住,,,1020426,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950818,95.41999999999999,2,2,2,有,有,有,11500,121,坡道平面,26.85,0,,RPWOMLOLNHIFFBF68CC
板橋區,建物,新北市板橋區四川路二段140巷16弄21之2號3樓,0.0,住,,,1020521,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.45,3,2,2,有,無,有,13000,166,,0.0,0,,RPRTOLOLNHIFFAF78CC
汐止區,房地(土地+建物),新北市汐止區大同路二段261號8F,0.0,住,,,1020525,土地1建物1車位0,八層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001223,56.44,1,1,1,有,有,有,15000,266,,0.0,0,,RPPNMLPLNHIFFDF18CC
新店區,建物,新北市新店區達觀路40號13樓之4,0.0,住,山坡地保育區,丙種建築用地,1020521,土地0建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880309,81.6,2,1,1,有,有,有,13000,159,坡道平面,33.87,0,,RPRNMLPLNHIFFCF28CC
淡水區,房地(土地+建物),新北市淡水區淡金路二段507之9號14樓,15.81,住,,,1020517,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010531,88.06,2,1,1,有,無,無,12000,136,,0.0,0,,RPQNMLQLNHIFFEF48CC
中和區,建物,新北市中和區宜安路1巷20之1號,32.77,住,,,1020518,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610821,77.12,4,2,1,有,無,無,12000,156,,0.0,0,,RPQNMLQLNHIFFHF78CC
汐止區,房地(土地+建物),新北市汐止區新台五路一段179號4F,0.0,商,,,1020525,土地1建物1車位0,四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890523,129.91,3,2,2,有,有,無,15000,115,,0.0,0,,RPPNMLQLNHIFFDF28CC
板橋區,房地(土地+建物),新北市板橋區文化路1段366號10樓之7,2.76,住,,,1020501,土地1建物1車位0,十層,43,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990715,54.15,1,1,1,有,無,有,22222,410,,0.0,0,,RPPNMLQLNHIFFAF97CC
板橋區,建物,新北市板橋區雙十路二段227號1樓及2樓,0.0,,,,1020509,土地0建物1車位0,見其他登記事項,25,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,0870714,151.35,0,0,0,無,無,有,56000,370,,0.0,0,承租門牌為同一個建號含1樓及2樓前2年每月租金5.6萬含稅第3年每月租金6萬含稅租賃範圍不含車位，且無法區分車位面積。,RPSPNLRLNHIFFAF68CC
新莊區,房地(土地+建物),新北市新莊區中和街204巷7弄5號4樓,29.76,住,,,1020526,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771103,104.08,3,2,2,有,無,有,14000,135,,0.0,0,,RPWPMLRLNHIFFBF09CC
中和區,房地(土地+建物),新北市中和區中正路753號16樓之6,3.08,住,,,1020516,土地1建物0車位0,十六層,23,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850919,31.62,1,1,1,有,無,有,12000,380,,0.0,0,,RPUQMLRLNHIFFHF96CC
樹林區,建物,新北市樹林區俊德街47號,0.0,工,,,1020516,土地0建物1車位0,見使用執照,4,工廠,見其他登記事項,鋼筋混凝土造,0801129,373.29,0,0,0,無,無,無,47000,,,0.0,0,,RPPPMLRLNHIFFIF09CC
淡水區,房地(土地+建物),新北市淡水區淡金路16巷9號18樓,6.73,住,,,1020525,土地1建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821224,47.4,1,1,1,有,有,有,9000,190,,0.0,0,,RPVNMLRLNHIFFEF09CC
新莊區,房地(土地+建物),新北市新莊區成德街3號一樓,9.99,住,,,1020429,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0891123,59.84,1,0,1,有,有,有,18000,301,,0.0,0,,RPROMLRLNHIFFBF68EC
新莊區,房地(土地+建物),新北市新莊區後港一路１３０巷４號四樓,6.7,住,,,1020524,土地1建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840102,48.79,1,1,1,有,有,有,8500,174,,0.0,0,,RPSOMLRLNHIFFBF78EC
淡水區,房地(土地+建物)+車位,新北市淡水區新民街322巷11弄1號2樓,35.3,住,,,1020525,土地2建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810123,169.38,4,2,2,有,有,有,18000,106,坡道平面,42.5,0,,RPSOMLSLNHIFFEF98CC
淡水區,建物,新北市淡水區八勢一街４２巷７號４樓,0.0,工,,,1020520,土地0建物1車位0,四層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960117,57.98,2,1,1,有,無,有,14000,241,,0.0,0,,RPSRMLSLNHIFFEF66CC
淡水區,建物,新北市淡水區博愛街１９號,0.0,住,,,1020520,土地0建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土造,0560410,96.51,0,0,0,無,無,無,60000,622,,0.0,0,,RPTRMLSLNHIFFEF76CC
淡水區,建物,新北市淡水區自強路１０８之２２號２樓,0.0,住,,,1020521,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860217,82.78,2,2,1,有,有,無,16000,193,,0.0,0,,RPURMLSLNHIFFEF86CC
三峽區,房地(土地+建物),新北市三峽區復興路120號,95.02,住,,,1020516,土地1建物1車位0,四層,4,其他,住家用,鋼筋混凝土造,,302.4,0,0,0,無,無,無,38000,126,,0.0,0,,RPXNMLSLNHIFFIF17CC
中和區,建物,新北市中和區景平路111巷60弄22號,0.0,住,,,1020502,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0890128,73.6,2,2,1,有,有,無,14000,190,,0.0,0,,RPSOMLSLNHIFFHF66CC
中和區,建物,新北市中和區連城路23巷5號,0.0,住,,,1020501,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0591106,58.55,1,1,1,有,無,無,14000,239,,0.0,0,,RPUOMLSLNHIFFHF86CC
中和區,建物,新北市中和區中正路211巷36弄3號5樓,0.0,住,,,1020515,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0970528,89.18,2,2,1,有,有,無,20000,224,,0.0,0,,RPRPMLSLNHIFFHF66CC
永和區,建物,新北市永和區保生路22巷10號12樓之7,0.0,商,,,1020520,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890105,45.32,1,1,1,有,有,無,9350,206,,0.0,0,,RPSPMLSLNHIFFHF76CC
中和區,建物,新北市中和區南華路22號12樓之3,0.0,住,,,1020515,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920128,87.46,2,2,1,有,有,無,20000,229,,0.0,0,,RPTPMLSLNHIFFHF86CC
板橋區,建物,新北市板橋區翠華街6巷30號4樓,0.0,,,,1020524,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.72,2,1,1,有,無,有,12500,167,,0.0,0,,RPUUMLSLNHIFFAF76CC
汐止區,房地(土地+建物),新北市汐止區伯爵街42巷28號,266.48,住,山坡地保育區,丙種建築用地,1020527,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0780830,265.7,5,3,4,有,無,無,28000,105,,0.0,0,,RPUNMLSLNHIFFDF98CC
汐止區,房地(土地+建物),新北市汐止區康寧街470號2樓,180.44,住,,,1020501,土地2建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0610102,265.92,0,0,0,無,無,有,9500,36,,0.0,0,,RPXPMLTLNHIFFDF96CC
汐止區,房地(土地+建物),新北市汐止區建成路142巷5號1F,5.21,商,,,1020510,土地1建物1車位0,一層,19,店面(店鋪),商業用,鋼筋混凝土造,0860423,46.66,0,0,0,無,有,無,22000,471,,0.0,0,,RPXQMLTLNHIFFDF07CC
新莊區,房地(土地+建物)+車位,新北市新莊區頭前路136號7樓,12.23,住,,,1020529,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011011,224.5,4,2,3,有,無,有,36000,160,坡道平面,49.86,0,,RPQOMLTLNHIFFBF58CC
新莊區,房地(土地+建物)+車位,新北市新莊區福前街500之8號二樓,57.67,工,,,1020427,土地1建物1車位1,二層,12,廠辦,見其他登記事項,鋼筋混凝土造,0990210,451.97999999999996,5,3,4,有,有,無,60000,133,坡道平面,31.89,0,,RPTOMLTLNHIFFBF88CC
五股區,建物,新北市五股區五權三路22號2樓後半部,0.0,,工業區,丁種建築用地,1020527,土地0建物1車位0,二層,6,工廠,見其他登記事項,鋼筋混凝土造,0790327,662.0,0,0,0,無,無,無,155000,,,0.0,0,,RPRTMLTLNHIFFBF56CC
中和區,建物,新北市中和區建八路179號8樓,0.0,工,,,1020430,土地0建物1車位0,八層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960731,58.78,1,1,1,有,有,有,15000,255,,0.0,0,附屬傢俱:冷氣*1台 窗簾*1組 電爐*1個,RPQNMLTLNHIFFHF09CC
中和區,建物,新北市中和區建八路171號14樓,0.0,工,,,1020509,土地0建物1車位0,十四層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960731,58.78,1,1,1,有,有,有,14000,238,,0.0,0,附屬傢俱:冷氣*1台 冰箱*1台 窗簾*1組 OA辦公傢具*4套 鐵櫃*2組,RPVNMLTLNHIFFHF96CC
中和區,建物,新北市中和區建八路183號5樓,0.0,工,,,1020521,土地0建物1車位0,五層,14,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960731,59.29,1,1,1,有,有,無,13500,228,,0.0,0,,RPXNMLTLNHIFFHF17CC
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路三段133號11樓,11.49,住,,,1020615,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971111,149.22,3,2,2,有,有,有,18000,121,坡道平面,23.92,0,,RPSNMLTLNHIFFEF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路一段511號12樓,17.77,住,,,1020526,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971008,129.06,2,2,1,有,有,有,15000,116,坡道平面,31.52,0,,RPOQMLTLNHIFFEF88CC
淡水區,房地(土地+建物),新北市淡水區鄧公路8之7號,13.58,住,,,1020523,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890728,63.61,2,0,1,有,有,有,10000,157,,0.0,0,,RPPRMLTLNHIFFEF09CC
新店區,建物,新北市新店區中正路497巷2號7樓,0.0,,,,1020102,土地0建物1車位0,六層,7,廠辦,工業用,鋼筋混凝土造,0771119,321.34,0,0,0,無,無,無,75000,233,,0.0,0,,RPSOMLTLNHIFFCF88CC
汐止區,房地(土地+建物),新北市汐止區大同路三段６１３號８樓之７,3.09,住,,,1020513,土地1建物1車位0,八層,33,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880203,41.85,1,1,1,有,有,有,7000,167,,0.0,0,,RPUNMLTLNHIFFDF66EC
新店區,房地(土地+建物),新北市新店區北新路一段271巷41號14樓,19.19,住,,,1020528,土地1建物1車位0,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000224,104.25,3,2,2,有,有,有,24000,230,,0.0,0,,RPRQMLKMNHIFFCF18CC
三峽區,房地(土地+建物)+車位,新北市三峽區學勤路192-1號8樓,11.94,商,,,1020522,土地1建物1車位1,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960727,143.84,2,2,1,有,有,有,19000,132,坡道平面,42.32,0,,RPSQMLKMNHIFFIF88CC
新莊區,房地(土地+建物),新北市新莊區中港路360之8號十三樓,2.54,商,,,1020525,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,32.53,1,1,1,無,有,有,11000,338,,0.0,0,,RPRRMLKMNHIFFBF18CC
汐止區,房地(土地+建物),新北市汐止區龍安路28巷6號22F-9,0.0,商,,,1020528,土地1建物1車位0,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,79.58,2,2,1,有,有,無,15500,195,,0.0,0,,RPSOMLKMNHIFFDF18CC
汐止區,房地(土地+建物),新北市汐止區南興路68號7F,0.0,其他,,,1020529,土地3建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011126,73.54,1,1,1,有,有,有,14000,190,,0.0,0,,RPTOMLKMNHIFFDF28CC
汐止區,房地(土地+建物),新北市汐止區龍安路28巷6號12F-2,0.0,商,,,1020526,土地1建物1車位0,十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860703,37.87,1,0,1,有,有,無,8500,224,,0.0,0,,RPVOMLKMNHIFFDF48CC
汐止區,房地(土地+建物),新北市汐止區新台五路二段204號地下二層之2,3904.89,住,,,1020515,土地2建物1車位0,地下二層,36,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0851230,55.06,1,1,1,無,有,有,7000,127,,0.0,0,,RPUOMLLMNHIFFDF48CC
林口區,房地(土地+建物),新北市林口區文化二路一段58號14樓之1,19.06,住,,,1020516,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831028,139.27,2,2,2,有,無,無,15640,112,,0.0,0,,RPVPMLLMNHIFFBF48CC
三峽區,房地(土地+建物)+車位,新北市三峽區大德路196號,19.1,商,,,1020529,土地1建物1車位1,一層,25,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980730,180.71,0,0,1,有,有,無,60000,332,坡道平面,39.03,0,,RPWOMLLMNHIFFIF56CC
鶯歌區,房地(土地+建物),新北市鶯歌區大湖路324號,925.61,工,山坡地保育區,丁種建築用地,1020524,土地1建物1車位0,見其他登記事項,2,工廠,工業用,見其他登記事項,,350.87,0,0,0,無,無,無,104000,,,0.0,0,,RPPPMLLMNHIFFIF58CC
中和區,建物,新北市中和區民享街91之4號1樓,20.09,其他,,,1020502,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730906,91.89,0,0,1,無,無,無,30000,326,,0.0,0,,RPXNMLLMNHIFFHF09CC
淡水區,房地(土地+建物),新北市淡水區北新路181號12樓之1,4.56,住,,,1020515,土地1建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840728,26.31,1,0,1,有,有,有,5500,209,,0.0,0,,RPRRMLLMNHIFFEF58CC
新店區,房地(土地+建物)+車位,新北市新店區黎明路104號15櫻,78.09,其他,,,1020501,土地10建物1車位2,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810307,252.45999999999998,3,2,3,有,有,無,20000,79,坡道平面,0.0,0,,RPWOMLLMNHIFFCF78EC
中和區,建物,新北市中和區華新街１０９巷２８號七樓之一,6.49,住,,,1020401,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850719,34.72,1,1,1,有,有,無,8000,230,,0.0,0,,RPXOMLLMNHIFFHF76EC
中和區,建物,新北市中和區華新街１０９巷４２號十二樓之一,7.03,住,,,1020401,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850719,35.31,1,1,1,有,有,無,8000,227,,0.0,0,,RPPPMLLMNHIFFHF68EC
三重區,建物,新北市三重區重新路三段82號1+2樓,0.0,商,,,1020502,土地0建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,0861212,141.87,0,0,1,有,有,無,77000,543,,0.0,0,,RPQNMLLJOHIFFGF08CC
三峽區,房地(土地+建物),新北市三峽區大同路196號5樓,12.04,住,,,1020523,土地1建物1車位0,五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841129,125.4,3,2,2,有,有,有,13000,104,,0.0,0,,RPRNMLLJOHIFFIF38CC
林口區,房地(土地+建物)+車位,新北市林口區忠孝三路47號11樓,15.81,住,,,1020601,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950530,124.92999999999999,3,2,2,有,有,有,15000,120,坡道平面,19.01,0,,RPQNMLLJOHIFFBF57CC
新莊區,建物,新北市新莊區福壽街142巷34號1樓,0.0,住,,,1020415,土地0建物1車位1,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690414,86.46,4,2,1,有,無,有,26000,301,一樓平面,15.0,0,,RPSNMLLJOHIFFBF77CC
新莊區,建物,新北市新莊區中港二街151號3樓B室,0.0,住,,,1020502,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0640703,23.14,1,0,1,有,無,有,7000,303,,0.0,0,隔間套房.計七坪.,RPUNMLLJOHIFFBF97CC
新莊區,建物,新北市新莊區民安西路150巷19號5樓,0.0,住,,,1020502,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700611,74.48,3,2,1,有,無,無,8000,107,,0.0,0,,RPVNMLLJOHIFFBF08CC
新莊區,建物,新北市新莊區福德三街15號8樓,0.0,住,,,1020504,土地0建物1車位1,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010710,125.87,3,2,2,有,有,有,22000,175,坡道平面,0.0,0,,RPWNMLLJOHIFFBF18CC
汐止區,房地(土地+建物),新北市汐止區龍安路28巷6號6F-8,0.0,商,,,1020601,土地1建物1車位0,六層,26,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860703,36.79,1,0,1,有,有,無,8500,231,,0.0,0,,RPPNMLLJOHIFFDF67CC
三重區,建物,新北市三重區集美街166巷10號1F,0.0,,,,1020601,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0650815,58.0,1,1,1,有,無,有,19000,328,,0.0,0,,RPQNMLMJOHIFFGF18CC
新店區,房地(土地+建物)+車位,新北市新店區中興路二段192號6樓之2,0.0,工,,,1020530,土地0建物1車位2,六層,13,廠辦,工商用,鋼筋混凝土造,0870606,287.6,2,0,0,有,有,無,85648,298,坡道平面,66.9,0,,RPSPMLNJOHIFFCF28CC
淡水區,房地(土地+建物),新北市淡水區坪頂路52巷48號3樓,20.55,住,,,1020531,土地1建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001103,107.28,2,2,1,有,無,有,16500,154,,0.0,0,,RPXPMLNJOHIFFEF98CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路38巷59弄10號5樓,27.79,住,,,1020521,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991102,145.47,3,2,2,有,無,有,22000,151,坡道平面,32.43,0,,RPXQMLNJOHIFFEF09CC
中和區,建物,新北市中和區自立路101號2樓,0.0,,,,1020524,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700219,47.73,1,1,1,有,無,有,10000,210,,0.0,0,,RPSOMLNJOHIFFHF68CC
汐止區,建物,新北市汐止區福德一路129號3樓,14.06,住,,,1020319,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831207,65.22,2,2,1,有,無,無,11500,176,,0.0,0,,RPXNMLNJOHIFFDF68CC
汐止區,房地(土地+建物),新北市汐止區新台五路二段176號21樓,3904.89,住,,,1020601,土地2建物1車位0,二十一層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0851230,85.44,2,2,2,有,有,有,12000,140,,0.0,0,,RPOOMLNJOHIFFDF87CC
汐止區,房地(土地+建物),新北市汐止區南興路72號5樓之1,6703.68,住,,,1020601,土地2建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011126,131.37,3,2,2,有,有,無,20000,152,,0.0,0,,RPQOMLNJOHIFFDF08CC
板橋區,房地(土地+建物)+車位,新北市板橋區金門街297巷31號1樓,23.45,住,,,1020601,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940128,138.45,3,2,2,有,無,有,16000,116,一樓平面,0.0,0,,RPXQMLNJOHIFFAF68CC
板橋區,建物,新北市板橋區南雅南路二段１２２之８號１１樓,0.0,住,,,1020518,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000602,79.98,1,2,1,有,有,有,26000,325,,0.0,0,,RPSSMLNJOHIFFAF38CC
新莊區,土地,瓊泰段579-1地號,1061.85,其他,,,1020528,土地1建物0車位0,,,其他,,,,0.0,1,1,1,有,無,無,40000,38,,0.0,0,鋼構鐵皮屋,RPPRMLNJOHIFFBF08CC
